hotel,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,day_demand,los,arrival_year,arrival_month,arrival_dow,arrival_day
City Hotel,0,44,47,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,2,142,5,2016,11,0,14
City Hotel,0,2,47,0,3,1,0,0,1,Offline TA/TO,TA/TO,0,0,2,No Deposit,1,0,0,Transient,120.0,0,0,131,3,2016,11,2,16
City Hotel,0,49,47,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.0,0,2,131,3,2016,11,2,16
City Hotel,0,0,47,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,0,0,207,1,2016,11,4,18
City Hotel,0,0,47,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,104.0,0,0,207,1,2016,11,4,18
City Hotel,0,1,47,0,3,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,50.0,0,0,131,3,2016,11,2,16
City Hotel,0,80,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,95,4,2016,11,1,15
City Hotel,0,96,47,0,3,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,84.6,0,0,131,3,2016,11,2,16
City Hotel,0,96,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,90.0,0,0,131,3,2016,11,2,16
City Hotel,0,94,47,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.84,0,1,126,6,2016,11,6,13
City Hotel,0,37,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,104.0,0,2,160,2,2016,11,3,17
City Hotel,0,53,47,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,126,6,2016,11,6,13
City Hotel,0,37,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,104.0,0,2,160,2,2016,11,3,17
City Hotel,0,11,47,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.29,0,1,126,6,2016,11,6,13
City Hotel,0,17,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.1,0,1,207,1,2016,11,4,18
City Hotel,0,29,47,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,94.0,0,1,207,1,2016,11,4,18
City Hotel,0,53,47,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,126,6,2016,11,6,13
City Hotel,0,49,47,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,2,142,5,2016,11,0,14
City Hotel,0,36,47,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,96.9,0,3,142,5,2016,11,0,14
City Hotel,0,27,47,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,110.0,0,0,95,4,2016,11,1,15
City Hotel,0,3,47,1,4,2,0,1,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,94.35,0,2,142,5,2016,11,0,14
City Hotel,0,13,46,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,59.33,0,1,146,7,2016,11,5,12
City Hotel,0,53,47,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,126,6,2016,11,6,13
City Hotel,0,9,47,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,95.0,0,1,160,2,2016,11,3,17
City Hotel,0,19,47,0,3,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,77.0,0,0,131,3,2016,11,2,16
City Hotel,0,26,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,2,160,2,2016,11,3,17
City Hotel,0,21,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,74.48,0,0,131,3,2016,11,2,16
City Hotel,0,18,47,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,74.8,0,2,142,5,2016,11,0,14
City Hotel,0,66,46,2,6,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,82.8,0,2,209,8,2016,11,4,11
City Hotel,0,118,47,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,86.67,0,1,126,6,2016,11,6,13
City Hotel,0,16,47,0,3,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,131,3,2016,11,2,16
City Hotel,0,11,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,121.0,0,1,160,2,2016,11,3,17
City Hotel,0,37,47,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,99.48,0,3,142,5,2016,11,0,14
City Hotel,0,2,47,0,1,2,0,0,1,Direct,Direct,0,0,1,No Deposit,0,0,0,Transient,104.0,0,0,207,1,2016,11,4,18
City Hotel,0,0,47,0,2,2,0,0,1,Direct,Direct,0,0,2,No Deposit,1,0,0,Transient,67.5,1,0,160,2,2016,11,3,17
City Hotel,0,58,47,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,131,3,2016,11,2,16
City Hotel,0,1,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,108.0,1,1,207,1,2016,11,4,18
City Hotel,0,50,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,74.8,0,1,95,4,2016,11,1,15
City Hotel,0,57,47,0,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,95,5,2016,11,1,15
City Hotel,0,18,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.0,0,2,160,3,2016,11,3,17
City Hotel,0,51,47,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,131,4,2016,11,2,16
City Hotel,0,51,47,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,131,4,2016,11,2,16
City Hotel,0,59,47,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,160,3,2016,11,3,17
City Hotel,0,26,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,131,4,2016,11,2,16
City Hotel,0,47,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,131,4,2016,11,2,16
City Hotel,0,36,47,0,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,64.67,0,1,95,5,2016,11,1,15
City Hotel,0,40,47,0,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,95,5,2016,11,1,15
City Hotel,0,1,47,0,3,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,95.0,0,2,160,3,2016,11,3,17
City Hotel,0,35,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,131,4,2016,11,2,16
City Hotel,0,75,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.2,0,3,160,3,2016,11,3,17
City Hotel,0,25,47,0,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,68.0,0,0,95,5,2016,11,1,15
City Hotel,0,76,47,0,3,2,1,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,92.2,0,2,160,3,2016,11,3,17
City Hotel,0,12,47,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,89.25,0,3,126,7,2016,11,6,13
City Hotel,0,32,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.2,0,0,140,1,2016,11,5,19
City Hotel,0,0,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,59.94,0,0,131,4,2016,11,2,16
City Hotel,0,16,47,0,1,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,125.0,0,2,140,1,2016,11,5,19
City Hotel,0,11,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.75,0,2,131,4,2016,11,2,16
City Hotel,0,25,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.0,0,2,160,3,2016,11,3,17
City Hotel,0,39,47,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,64.67,0,3,126,7,2016,11,6,13
City Hotel,0,41,47,0,2,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,140.0,0,1,207,2,2016,11,4,18
City Hotel,0,62,47,0,2,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.0,0,3,207,2,2016,11,4,18
City Hotel,0,73,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,102.6,0,1,160,3,2016,11,3,17
City Hotel,0,149,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.45,0,1,131,4,2016,11,2,16
City Hotel,0,57,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.2,0,2,160,3,2016,11,3,17
City Hotel,0,91,47,0,2,2,0,0,1,Complementary,Direct,0,0,0,No Deposit,0,0,0,Transient,0.0,0,1,207,2,2016,11,4,18
City Hotel,0,87,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,136.8,0,1,207,2,2016,11,4,18
City Hotel,0,109,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,90.0,0,1,160,3,2016,11,3,17
City Hotel,0,116,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,90.0,0,1,160,3,2016,11,3,17
City Hotel,0,46,47,0,2,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,156.6,0,0,207,2,2016,11,4,18
City Hotel,0,66,47,0,2,3,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,105.0,0,1,207,2,2016,11,4,18
City Hotel,0,214,48,2,1,2,0,0,1,Groups,Corporate,0,0,2,No Deposit,0,1,0,Transient,85.0,0,1,93,3,2016,11,6,20
City Hotel,0,30,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,76.08,0,1,160,3,2016,11,3,17
City Hotel,0,109,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,90.0,0,1,160,3,2016,11,3,17
City Hotel,0,12,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,95.0,0,1,207,2,2016,11,4,18
City Hotel,0,19,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.0,0,1,207,2,2016,11,4,18
City Hotel,0,3,47,0,2,2,0,0,1,Complementary,Direct,0,0,0,No Deposit,0,0,0,Transient,0.0,0,0,207,2,2016,11,4,18
City Hotel,0,45,47,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,79.2,0,1,207,2,2016,11,4,18
City Hotel,0,45,47,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,79.2,0,1,207,2,2016,11,4,18
City Hotel,0,27,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,2,131,4,2016,11,2,16
City Hotel,0,13,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,105.0,0,1,160,3,2016,11,3,17
City Hotel,0,60,47,0,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,207,2,2016,11,4,18
City Hotel,0,2,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,111.0,0,1,207,2,2016,11,4,18
City Hotel,0,5,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,111.0,0,1,207,2,2016,11,4,18
City Hotel,0,46,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,93.6,0,3,207,2,2016,11,4,18
City Hotel,0,135,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,2,131,4,2016,11,2,16
City Hotel,0,22,47,0,4,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,130.9,0,3,131,4,2016,11,2,16
City Hotel,0,22,47,0,5,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,48.5,0,1,95,5,2016,11,1,15
City Hotel,0,181,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,71.1,0,0,207,2,2016,11,4,18
City Hotel,0,61,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.2,0,1,160,3,2016,11,3,17
City Hotel,0,4,47,0,1,2,0,1,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,99.0,1,2,140,1,2016,11,5,19
City Hotel,0,6,34,0,2,2,1,1,1,Direct,Direct,1,1,1,No Deposit,0,0,0,Transient,100.0,1,3,126,2,2017,8,2,23
City Hotel,0,35,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,1,131,4,2016,11,2,16
City Hotel,0,4,47,0,1,2,0,0,1,Complementary,Direct,0,0,1,No Deposit,0,0,0,Transient,0.0,1,1,140,1,2016,11,5,19
City Hotel,0,65,47,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.0,0,1,126,7,2016,11,6,13
City Hotel,0,18,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.85,0,1,140,1,2016,11,5,19
City Hotel,0,212,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.5,0,1,207,2,2016,11,4,18
City Hotel,0,59,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,70.72,0,0,160,3,2016,11,3,17
City Hotel,0,53,47,0,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,207,2,2016,11,4,18
City Hotel,0,65,47,0,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,207,2,2016,11,4,18
City Hotel,0,44,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,83.39,0,1,207,2,2016,11,4,18
City Hotel,0,16,47,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,68.0,0,1,131,4,2016,11,2,16
City Hotel,0,67,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,104.0,0,1,207,2,2016,11,4,18
City Hotel,0,31,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.0,0,2,140,1,2016,11,5,19
City Hotel,0,8,47,0,4,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.75,0,2,131,4,2016,11,2,16
City Hotel,0,14,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,89.0,0,2,207,2,2016,11,4,18
City Hotel,0,15,47,1,5,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,96.9,0,2,142,6,2016,11,0,14
City Hotel,0,15,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,105.0,0,1,140,1,2016,11,5,19
City Hotel,0,1,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,111.0,0,1,140,1,2016,11,5,19
City Hotel,0,60,47,0,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,207,2,2016,11,4,18
City Hotel,0,1,47,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,111.0,0,0,140,1,2016,11,5,19
City Hotel,1,0,26,0,1,2,0,0,1,Complementary,Direct,1,1,0,No Deposit,1,0,0,Transient,0.0,0,0,161,1,2017,6,3,29
City Hotel,0,51,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,68.47,0,1,160,3,2016,11,3,17
City Hotel,0,24,47,0,2,2,0,0,1,Complementary,Direct,0,0,0,No Deposit,0,0,0,Transient,0.0,0,1,207,2,2016,11,4,18
City Hotel,0,22,47,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,118.58,0,1,160,3,2016,11,3,17
City Hotel,0,11,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,104.0,1,1,207,2,2016,11,4,18
City Hotel,0,26,47,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,91.2,0,0,160,3,2016,11,3,17
City Hotel,0,22,47,0,2,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.1,0,3,207,2,2016,11,4,18
City Hotel,0,23,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,91.6,0,2,207,2,2016,11,4,18
City Hotel,0,1,47,0,2,2,1,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,134.0,0,1,207,2,2016,11,4,18
City Hotel,0,50,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,64.67,0,1,131,4,2016,11,2,16
City Hotel,0,46,47,0,2,1,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,89.2,0,1,207,2,2016,11,4,18
City Hotel,0,3,47,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,111.0,0,4,207,2,2016,11,4,18
City Hotel,0,17,47,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,74.8,0,2,131,4,2016,11,2,16
City Hotel,0,44,47,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,54.71,0,1,95,6,2016,11,1,15
City Hotel,0,19,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.0,0,2,207,3,2016,11,4,18
City Hotel,0,86,47,1,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,79.2,0,2,207,3,2016,11,4,18
City Hotel,0,20,47,1,5,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,96.9,0,1,95,6,2016,11,1,15
City Hotel,0,50,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,74.61,0,1,160,4,2016,11,3,17
City Hotel,0,80,47,1,2,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.0,0,2,207,3,2016,11,4,18
City Hotel,0,29,47,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,70.88,0,1,142,7,2016,11,0,14
City Hotel,0,4,48,1,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,133.98,0,1,93,1,2016,11,6,20
City Hotel,0,14,47,1,2,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,207,3,2016,11,4,18
City Hotel,0,60,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,93.6,0,1,207,3,2016,11,4,18
City Hotel,0,10,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,78.63,0,0,160,4,2016,11,3,17
City Hotel,0,3,47,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,100.5,0,1,140,2,2016,11,5,19
City Hotel,0,64,47,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,207,3,2016,11,4,18
City Hotel,0,3,47,1,2,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,178.67,0,2,207,3,2016,11,4,18
City Hotel,0,37,47,1,3,0,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,97.4,1,1,160,4,2016,11,3,17
City Hotel,0,83,47,1,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.2,0,1,140,2,2016,11,5,19
City Hotel,0,59,47,1,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,140,2,2016,11,5,19
City Hotel,0,26,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,57.59,0,1,160,4,2016,11,3,17
City Hotel,0,98,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,124.2,0,1,207,3,2016,11,4,18
City Hotel,0,80,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,93.6,0,2,207,3,2016,11,4,18
City Hotel,0,29,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,89.9,0,1,160,4,2016,11,3,17
City Hotel,0,24,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,74.8,0,1,160,4,2016,11,3,17
City Hotel,0,77,47,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,93.6,0,1,140,2,2016,11,5,19
City Hotel,0,96,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,94.67,0,2,207,3,2016,11,4,18
City Hotel,0,64,47,1,2,3,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.0,0,1,207,3,2016,11,4,18
City Hotel,0,121,47,1,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.2,0,1,140,2,2016,11,5,19
City Hotel,0,30,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,114.0,0,1,207,3,2016,11,4,18
City Hotel,0,79,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,74.8,0,1,160,4,2016,11,3,17
City Hotel,0,29,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,89.9,0,1,160,4,2016,11,3,17
City Hotel,0,65,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,104.0,0,1,207,3,2016,11,4,18
City Hotel,0,5,48,1,0,1,1,0,1,Direct,Direct,0,0,0,No Deposit,0,1,0,Transient,47.5,1,1,93,1,2016,11,6,20
City Hotel,0,5,48,1,0,2,0,1,1,Complementary,Direct,0,0,0,No Deposit,0,0,0,Transient,0.0,1,2,93,1,2016,11,6,20
City Hotel,0,31,47,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,64.67,0,1,142,7,2016,11,0,14
City Hotel,0,24,48,1,0,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,96.0,0,0,93,1,2016,11,6,20
City Hotel,0,39,47,1,1,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,140.0,0,2,140,2,2016,11,5,19
City Hotel,0,24,48,1,0,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,60.06,0,1,93,1,2016,11,6,20
City Hotel,0,76,47,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,146.8,0,3,140,2,2016,11,5,19
City Hotel,0,89,47,1,1,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,79.2,0,3,140,2,2016,11,5,19
City Hotel,0,40,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.76,0,1,207,3,2016,11,4,18
City Hotel,0,14,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,107.67,0,1,207,3,2016,11,4,18
City Hotel,0,65,48,1,0,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.2,0,0,93,1,2016,11,6,20
City Hotel,0,4,47,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,91.5,0,2,140,2,2016,11,5,19
City Hotel,0,44,47,1,4,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,74.8,0,1,131,5,2016,11,2,16
City Hotel,0,63,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,88.4,0,2,160,4,2016,11,3,17
City Hotel,0,69,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,92.23,0,1,160,4,2016,11,3,17
City Hotel,0,77,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,74.8,0,3,160,4,2016,11,3,17
City Hotel,0,63,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,88.4,0,1,160,4,2016,11,3,17
City Hotel,0,30,47,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.4,0,2,160,4,2016,11,3,17
City Hotel,0,44,47,1,4,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,74.8,0,1,131,5,2016,11,2,16
City Hotel,0,9,48,1,0,2,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,95.0,0,0,93,1,2016,11,6,20
City Hotel,0,4,47,1,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.23,0,3,160,4,2016,11,3,17
City Hotel,0,15,47,1,3,2,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,98.75,0,0,160,4,2016,11,3,17
City Hotel,0,53,47,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,207,3,2016,11,4,18
City Hotel,0,40,47,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,67.76,0,1,207,3,2016,11,4,18
